insize,outsize,batchsize,outloop,outtick,intick,latencytick,wcount,port_0,portw_0,dotProd,sum,bias_0,output_0,outputBOOL
10,10,4,0,0,2,9,2,-6.091594696044922e-05,-1.781808123269002e-06,1.085405307299503e-10,1.081328845908835e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,2,10,2,-6.091594696044922e-05,-1.781808123269002e-06,1.085405307299503e-10,1.081328845908835e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,2,11,2,-6.091594696044922e-05,-1.781808123269002e-06,1.085405307299503e-10,1.081328845908835e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,3,0,3,5.269050598144531e-05,-2.968481851439719e-07,-1.564108044471713e-11,9.24918058808899e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,3,1,3,5.269050598144531e-05,-2.968481851439719e-07,-1.564108044471713e-11,9.24918058808899e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,3,2,3,5.269050598144531e-05,-2.968481851439719e-07,-1.564108044471713e-11,9.24918058808899e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,3,3,3,5.269050598144531e-05,-2.968481851439719e-07,-1.564108044471713e-11,9.24918058808899e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,3,4,3,5.269050598144531e-05,-2.968481851439719e-07,-1.564108044471713e-11,9.24918058808899e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,3,5,3,5.269050598144531e-05,-2.968481851439719e-07,-1.564108044471713e-11,9.24918058808899e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,3,6,3,5.269050598144531e-05,-2.968481851439719e-07,-1.564108044471713e-11,9.24918058808899e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,3,7,3,5.269050598144531e-05,-2.968481851439719e-07,-1.564108044471713e-11,9.24918058808899e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,3,8,3,5.269050598144531e-05,-2.968481851439719e-07,-1.564108044471713e-11,9.24918058808899e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,3,9,3,5.269050598144531e-05,-2.968481851439719e-07,-1.564108044471713e-11,9.24918058808899e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,3,10,3,5.269050598144531e-05,-2.968481851439719e-07,-1.564108044471713e-11,9.24918058808899e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,3,11,3,5.269050598144531e-05,-2.968481851439719e-07,-1.564108044471713e-11,9.24918058808899e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,4,0,4,-1.382827758789062e-05,-1.292391743845656e-06,1.787155146093511e-11,1.10363357341825e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,4,1,4,-1.382827758789062e-05,-1.292391743845656e-06,1.787155146093511e-11,1.10363357341825e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,4,2,4,-1.382827758789062e-05,-1.292391743845656e-06,1.787155146093511e-11,1.10363357341825e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,4,3,4,-1.382827758789062e-05,-1.292391743845656e-06,1.787155146093511e-11,1.10363357341825e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,4,4,4,-1.382827758789062e-05,-1.292391743845656e-06,1.787155146093511e-11,1.10363357341825e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,4,5,4,-1.382827758789062e-05,-1.292391743845656e-06,1.787155146093511e-11,1.10363357341825e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,4,6,4,-1.382827758789062e-05,-1.292391743845656e-06,1.787155146093511e-11,1.10363357341825e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,4,7,4,-1.382827758789062e-05,-1.292391743845656e-06,1.787155146093511e-11,1.10363357341825e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,4,8,4,-1.382827758789062e-05,-1.292391743845656e-06,1.787155146093511e-11,1.10363357341825e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,4,9,4,-1.382827758789062e-05,-1.292391743845656e-06,1.787155146093511e-11,1.10363357341825e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,4,10,4,-1.382827758789062e-05,-1.292391743845656e-06,1.787155146093511e-11,1.10363357341825e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,4,11,4,-1.382827758789062e-05,-1.292391743845656e-06,1.787155146093511e-11,1.10363357341825e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,5,0,5,1.204013824462891e-05,-1.230332259183342e-06,-1.48133710159426e-11,9.554998459115893e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,5,1,5,1.204013824462891e-05,-1.230332259183342e-06,-1.48133710159426e-11,9.554998459115893e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,5,2,5,1.204013824462891e-05,-1.230332259183342e-06,-1.48133710159426e-11,9.554998459115893e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,5,3,5,1.204013824462891e-05,-1.230332259183342e-06,-1.48133710159426e-11,9.554998459115893e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,5,4,5,1.204013824462891e-05,-1.230332259183342e-06,-1.48133710159426e-11,9.554998459115893e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,5,5,5,1.204013824462891e-05,-1.230332259183342e-06,-1.48133710159426e-11,9.554998459115893e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,5,6,5,1.204013824462891e-05,-1.230332259183342e-06,-1.48133710159426e-11,9.554998459115893e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,5,7,5,1.204013824462891e-05,-1.230332259183342e-06,-1.48133710159426e-11,9.554998459115893e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,5,8,5,1.204013824462891e-05,-1.230332259183342e-06,-1.48133710159426e-11,9.554998459115893e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,5,9,5,1.204013824462891e-05,-1.230332259183342e-06,-1.48133710159426e-11,9.554998459115893e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,5,10,5,1.204013824462891e-05,-1.230332259183342e-06,-1.48133710159426e-11,9.554998459115893e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,5,11,5,1.204013824462891e-05,-1.230332259183342e-06,-1.48133710159426e-11,9.554998459115893e-11,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,6,0,6,4.267692565917969e-05,1.764232592904591e-06,7.529202261657986e-11,1.708420072077388e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,6,1,6,4.267692565917969e-05,1.764232592904591e-06,7.529202261657986e-11,1.708420072077388e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,6,2,6,4.267692565917969e-05,1.764232592904591e-06,7.529202261657986e-11,1.708420072077388e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,6,3,6,4.267692565917969e-05,1.764232592904591e-06,7.529202261657986e-11,1.708420072077388e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,6,4,6,4.267692565917969e-05,1.764232592904591e-06,7.529202261657986e-11,1.708420072077388e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,6,5,6,4.267692565917969e-05,1.764232592904591e-06,7.529202261657986e-11,1.708420072077388e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,6,6,6,4.267692565917969e-05,1.764232592904591e-06,7.529202261657986e-11,1.708420072077388e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,6,7,6,4.267692565917969e-05,1.764232592904591e-06,7.529202261657986e-11,1.708420072077388e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,6,8,6,4.267692565917969e-05,1.764232592904591e-06,7.529202261657986e-11,1.708420072077388e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,6,9,6,4.267692565917969e-05,1.764232592904591e-06,7.529202261657986e-11,1.708420072077388e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,6,10,6,4.267692565917969e-05,1.764232592904591e-06,7.529202261657986e-11,1.708420072077388e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,6,11,6,4.267692565917969e-05,1.764232592904591e-06,7.529202261657986e-11,1.708420072077388e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,7,0,7,5.650520324707031e-05,2.300993401149753e-06,1.300180935137618e-10,3.008601145992884e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,7,1,7,5.650520324707031e-05,2.300993401149753e-06,1.300180935137618e-10,3.008601145992884e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,7,2,7,5.650520324707031e-05,2.300993401149753e-06,1.300180935137618e-10,3.008601145992884e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,7,3,7,5.650520324707031e-05,2.300993401149753e-06,1.300180935137618e-10,3.008601145992884e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,7,4,7,5.650520324707031e-05,2.300993401149753e-06,1.300180935137618e-10,3.008601145992884e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,7,5,7,5.650520324707031e-05,2.300993401149753e-06,1.300180935137618e-10,3.008601145992884e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,7,6,7,5.650520324707031e-05,2.300993401149753e-06,1.300180935137618e-10,3.008601145992884e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,7,7,7,5.650520324707031e-05,2.300993401149753e-06,1.300180935137618e-10,3.008601145992884e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,7,8,7,5.650520324707031e-05,2.300993401149753e-06,1.300180935137618e-10,3.008601145992884e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,7,9,7,5.650520324707031e-05,2.300993401149753e-06,1.300180935137618e-10,3.008601145992884e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,7,10,7,5.650520324707031e-05,2.300993401149753e-06,1.300180935137618e-10,3.008601145992884e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,7,11,7,5.650520324707031e-05,2.300993401149753e-06,1.300180935137618e-10,3.008601145992884e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,8,0,8,-0.0001860857009887695,-2.434913312754361e-06,4.531025554754819e-10,7.539626700747704e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,8,1,8,-0.0001860857009887695,-2.434913312754361e-06,4.531025554754819e-10,7.539626700747704e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,8,2,8,-0.0001860857009887695,-2.434913312754361e-06,4.531025554754819e-10,7.539626700747704e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,8,3,8,-0.0001860857009887695,-2.434913312754361e-06,4.531025554754819e-10,7.539626700747704e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,8,4,8,-0.0001860857009887695,-2.434913312754361e-06,4.531025554754819e-10,7.539626700747704e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,8,5,8,-0.0001860857009887695,-2.434913312754361e-06,4.531025554754819e-10,7.539626700747704e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,8,6,8,-0.0001860857009887695,-2.434913312754361e-06,4.531025554754819e-10,7.539626700747704e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,8,7,8,-0.0001860857009887695,-2.434913312754361e-06,4.531025554754819e-10,7.539626700747704e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,8,8,8,-0.0001860857009887695,-2.434913312754361e-06,4.531025554754819e-10,7.539626700747704e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,8,9,8,-0.0001860857009887695,-2.434913312754361e-06,4.531025554754819e-10,7.539626700747704e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,8,10,8,-0.0001860857009887695,-2.434913312754361e-06,4.531025554754819e-10,7.539626700747704e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,8,11,8,-0.0001860857009887695,-2.434913312754361e-06,4.531025554754819e-10,7.539626700747704e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,9,0,9,-6.604194641113281e-05,4.81901906823623e-07,-3.182573996007854e-11,7.221369058285632e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,9,1,9,-6.604194641113281e-05,4.81901906823623e-07,-3.182573996007854e-11,7.221369058285632e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,9,2,9,-6.604194641113281e-05,4.81901906823623e-07,-3.182573996007854e-11,7.221369058285632e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,9,3,9,-6.604194641113281e-05,4.81901906823623e-07,-3.182573996007854e-11,7.221369058285632e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,9,4,9,-6.604194641113281e-05,4.81901906823623e-07,-3.182573996007854e-11,7.221369058285632e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,9,5,9,-6.604194641113281e-05,4.81901906823623e-07,-3.182573996007854e-11,7.221369058285632e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,9,6,9,-6.604194641113281e-05,4.81901906823623e-07,-3.182573996007854e-11,7.221369058285632e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,9,7,9,-6.604194641113281e-05,4.81901906823623e-07,-3.182573996007854e-11,7.221369058285632e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,9,8,9,-6.604194641113281e-05,4.81901906823623e-07,-3.182573996007854e-11,7.221369058285632e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,9,9,9,-6.604194641113281e-05,4.81901906823623e-07,-3.182573996007854e-11,7.221369058285632e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,9,10,9,-6.604194641113281e-05,4.81901906823623e-07,-3.182573996007854e-11,7.221369058285632e-10,0.04499910026788712,0.04496872425079346,0
10,10,4,0,0,9,11,9,-6.604194641113281e-05,4.81901906823623e-07,-3.182573996007854e-11,7.221369058285632e-10,0.04499910026788712,0.04496872425079346,1
10,10,4,0,1,0,0,10,-7.867813110351562e-06,-1.573304757584992e-07,1.237846739172987e-12,1.237846739172987e-12,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,0,1,10,-7.867813110351562e-06,-1.573304757584992e-07,1.237846739172987e-12,1.237846739172987e-12,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,0,2,10,-7.867813110351562e-06,-1.573304757584992e-07,1.237846739172987e-12,1.237846739172987e-12,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,0,3,10,-7.867813110351562e-06,-1.573304757584992e-07,1.237846739172987e-12,1.237846739172987e-12,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,0,4,10,-7.867813110351562e-06,-1.573304757584992e-07,1.237846739172987e-12,1.237846739172987e-12,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,0,5,10,-7.867813110351562e-06,-1.573304757584992e-07,1.237846739172987e-12,1.237846739172987e-12,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,0,6,10,-7.867813110351562e-06,-1.573304757584992e-07,1.237846739172987e-12,1.237846739172987e-12,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,0,7,10,-7.867813110351562e-06,-1.573304757584992e-07,1.237846739172987e-12,1.237846739172987e-12,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,0,8,10,-7.867813110351562e-06,-1.573304757584992e-07,1.237846739172987e-12,1.237846739172987e-12,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,0,9,10,-7.867813110351562e-06,-1.573304757584992e-07,1.237846739172987e-12,1.237846739172987e-12,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,0,10,10,-7.867813110351562e-06,-1.573304757584992e-07,1.237846739172987e-12,1.237846739172987e-12,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,0,11,10,-7.867813110351562e-06,-1.573304757584992e-07,1.237846739172987e-12,1.237846739172987e-12,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,1,0,11,-3.039836883544922e-05,5.500015731740859e-08,-1.671915102023636e-12,-4.340683628506481e-13,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,1,1,11,-3.039836883544922e-05,5.500015731740859e-08,-1.671915102023636e-12,-4.340683628506481e-13,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,1,2,11,-3.039836883544922e-05,5.500015731740859e-08,-1.671915102023636e-12,-4.340683628506481e-13,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,1,3,11,-3.039836883544922e-05,5.500015731740859e-08,-1.671915102023636e-12,-4.340683628506481e-13,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,1,4,11,-3.039836883544922e-05,5.500015731740859e-08,-1.671915102023636e-12,-4.340683628506481e-13,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,1,5,11,-3.039836883544922e-05,5.500015731740859e-08,-1.671915102023636e-12,-4.340683628506481e-13,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,1,6,11,-3.039836883544922e-05,5.500015731740859e-08,-1.671915102023636e-12,-4.340683628506481e-13,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,1,7,11,-3.039836883544922e-05,5.500015731740859e-08,-1.671915102023636e-12,-4.340683628506481e-13,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,1,8,11,-3.039836883544922e-05,5.500015731740859e-08,-1.671915102023636e-12,-4.340683628506481e-13,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,1,9,11,-3.039836883544922e-05,5.500015731740859e-08,-1.671915102023636e-12,-4.340683628506481e-13,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,1,10,11,-3.039836883544922e-05,5.500015731740859e-08,-1.671915102023636e-12,-4.340683628506481e-13,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,1,11,11,-3.039836883544922e-05,5.500015731740859e-08,-1.671915102023636e-12,-4.340683628506481e-13,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,2,0,12,-6.091594696044922e-05,-5.239572260506975e-07,3.191735070684487e-11,3.148328125979205e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,2,1,12,-6.091594696044922e-05,-5.239572260506975e-07,3.191735070684487e-11,3.148328125979205e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,2,2,12,-6.091594696044922e-05,-5.239572260506975e-07,3.191735070684487e-11,3.148328125979205e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,2,3,12,-6.091594696044922e-05,-5.239572260506975e-07,3.191735070684487e-11,3.148328125979205e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,2,4,12,-6.091594696044922e-05,-5.239572260506975e-07,3.191735070684487e-11,3.148328125979205e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,2,5,12,-6.091594696044922e-05,-5.239572260506975e-07,3.191735070684487e-11,3.148328125979205e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,2,6,12,-6.091594696044922e-05,-5.239572260506975e-07,3.191735070684487e-11,3.148328125979205e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,2,7,12,-6.091594696044922e-05,-5.239572260506975e-07,3.191735070684487e-11,3.148328125979205e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,2,8,12,-6.091594696044922e-05,-5.239572260506975e-07,3.191735070684487e-11,3.148328125979205e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,2,9,12,-6.091594696044922e-05,-5.239572260506975e-07,3.191735070684487e-11,3.148328125979205e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,2,10,12,-6.091594696044922e-05,-5.239572260506975e-07,3.191735070684487e-11,3.148328125979205e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,2,11,12,-6.091594696044922e-05,-5.239572260506975e-07,3.191735070684487e-11,3.148328125979205e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,3,0,13,5.269050598144531e-05,-2.916291350629763e-07,-1.536608687513485e-11,1.61171943846572e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,3,1,13,5.269050598144531e-05,-2.916291350629763e-07,-1.536608687513485e-11,1.61171943846572e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,3,2,13,5.269050598144531e-05,-2.916291350629763e-07,-1.536608687513485e-11,1.61171943846572e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,3,3,13,5.269050598144531e-05,-2.916291350629763e-07,-1.536608687513485e-11,1.61171943846572e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,3,4,13,5.269050598144531e-05,-2.916291350629763e-07,-1.536608687513485e-11,1.61171943846572e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,3,5,13,5.269050598144531e-05,-2.916291350629763e-07,-1.536608687513485e-11,1.61171943846572e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,3,6,13,5.269050598144531e-05,-2.916291350629763e-07,-1.536608687513485e-11,1.61171943846572e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,3,7,13,5.269050598144531e-05,-2.916291350629763e-07,-1.536608687513485e-11,1.61171943846572e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,3,8,13,5.269050598144531e-05,-2.916291350629763e-07,-1.536608687513485e-11,1.61171943846572e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,3,9,13,5.269050598144531e-05,-2.916291350629763e-07,-1.536608687513485e-11,1.61171943846572e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,3,10,13,5.269050598144531e-05,-2.916291350629763e-07,-1.536608687513485e-11,1.61171943846572e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,3,11,13,5.269050598144531e-05,-2.916291350629763e-07,-1.536608687513485e-11,1.61171943846572e-11,0.04499964788556099,0.04496926069259644,0
10,10,4,0,1,4,0,14,-1.382827758789062e-05,1.35179061544477e-06,-1.869293608791622e-11,-2.575741703259027e-12,0.04499964788556099,0.04496926069259644,0
